equipment_id,equipment_type,rental_price_per_day,min_rental_price,max_rental_price,unit,snapshot_date
EQ031247,Seed Drill,691,400,900,per day,2025-09-17
EQ031248,Leveller,1035,800,1500,per day,2025-09-17
EQ031249,Leveller,996,800,1500,per day,2025-09-17
EQ031250,Sprayer,350,200,500,per day,2025-09-17
EQ031251,Disc Harrow,628,500,1000,per day,2025-09-17
EQ031252,Weeder,353,250,600,per day,2025-09-17
EQ031253,Tractor,1703,1000,2000,per day,2025-09-17
EQ031254,Pumpset,469,300,800,per day,2025-09-17
EQ031255,Power Tiller,663,500,1200,per day,2025-09-17
EQ031256,Reaper,1925,1500,2500,per day,2025-09-17
EQ031257,Harvester,4943,3000,6000,per day,2025-09-17
EQ031258,Sprayer,393,200,500,per day,2025-09-17
EQ031259,Rotavator,888,400,1000,per day,2025-09-17
EQ031260,Leveller,1073,800,1500,per day,2025-09-17
EQ031261,Baler,2405,2000,3500,per day,2025-09-17
EQ031262,Baler,2759,2000,3500,per day,2025-09-17
EQ031263,Seed Drill,672,400,900,per day,2025-09-17
EQ031264,Leveller,816,800,1500,per day,2025-09-17
EQ031265,Rotavator,713,400,1000,per day,2025-09-17
EQ031266,Leveller,1218,800,1500,per day,2025-09-17
EQ031267,Reaper,1655,1500,2500,per day,2025-09-17
EQ031268,Thresher,1039,600,1200,per day,2025-09-17
EQ031269,Reaper,2292,1500,2500,per day,2025-09-17
EQ031270,Thresher,963,600,1200,per day,2025-09-17
EQ031271,Baler,2751,2000,3500,per day,2025-09-17
EQ031272,Plough,433,300,800,per day,2025-09-17
EQ031273,Tractor,1753,1000,2000,per day,2025-09-17
EQ031274,Cultivator,746,400,900,per day,2025-09-17
EQ031275,Sprayer,334,200,500,per day,2025-09-17
EQ031276,Plough,478,300,800,per day,2025-09-17
EQ031277,Leveller,1147,800,1500,per day,2025-09-17
EQ031278,Rotavator,641,400,1000,per day,2025-09-17
EQ031279,Tractor,1740,1000,2000,per day,2025-09-17
EQ031280,Weeder,354,250,600,per day,2025-09-17
EQ031281,Weeder,435,250,600,per day,2025-09-17
EQ031282,Power Tiller,711,500,1200,per day,2025-09-17
EQ031283,Mulcher,1197,900,1600,per day,2025-09-17
EQ031284,Sprayer,325,200,500,per day,2025-09-17
EQ031285,Rotavator,699,400,1000,per day,2025-09-17
EQ031286,Weeder,405,250,600,per day,2025-09-17
EQ031287,Sprayer,268,200,500,per day,2025-09-17
EQ031288,Cultivator,570,400,900,per day,2025-09-17
EQ031289,Plough,343,300,800,per day,2025-09-17
EQ031290,Plough,478,300,800,per day,2025-09-17
EQ031291,Plough,517,300,800,per day,2025-09-17
EQ031292,Power Tiller,810,500,1200,per day,2025-09-17
EQ031293,Rotavator,759,400,1000,per day,2025-09-17
EQ031294,Rotavator,500,400,1000,per day,2025-09-17
EQ031295,Thresher,930,600,1200,per day,2025-09-17
EQ031296,Reaper,2137,1500,2500,per day,2025-09-17
EQ031297,Rotavator,707,400,1000,per day,2025-09-17
EQ031298,Disc Harrow,605,500,1000,per day,2025-09-17
EQ031299,Baler,2282,2000,3500,per day,2025-09-17
EQ031300,Tractor,1533,1000,2000,per day,2025-09-17
EQ031301,Cultivator,537,400,900,per day,2025-09-17
EQ031302,Pumpset,622,300,800,per day,2025-09-17
EQ031303,Sprayer,354,200,500,per day,2025-09-17
EQ031304,Power Tiller,826,500,1200,per day,2025-09-17
EQ031305,Leveller,800,800,1500,per day,2025-09-17
EQ031306,Reaper,2195,1500,2500,per day,2025-09-17
EQ031307,Seed Drill,598,400,900,per day,2025-09-17
EQ031308,Weeder,322,250,600,per day,2025-09-17
EQ031309,Weeder,438,250,600,per day,2025-09-17
EQ031310,Seed Drill,697,400,900,per day,2025-09-17
EQ031311,Pumpset,406,300,800,per day,2025-09-17
EQ031312,Leveller,1017,800,1500,per day,2025-09-17
EQ031313,Tractor,1829,1000,2000,per day,2025-09-17
EQ031314,Disc Harrow,741,500,1000,per day,2025-09-17
EQ031315,Leveller,1142,800,1500,per day,2025-09-17
EQ031316,Disc Harrow,600,500,1000,per day,2025-09-17
EQ031317,Baler,2464,2000,3500,per day,2025-09-17
EQ031318,Leveller,1018,800,1500,per day,2025-09-17
EQ031319,Seed Drill,667,400,900,per day,2025-09-17
EQ031320,Rotavator,792,400,1000,per day,2025-09-17
EQ031321,Weeder,336,250,600,per day,2025-09-17
EQ031322,Plough,533,300,800,per day,2025-09-17
EQ031323,Sprayer,234,200,500,per day,2025-09-17
EQ031324,Mulcher,1190,900,1600,per day,2025-09-17
EQ031325,Tractor,1929,1000,2000,per day,2025-09-17
EQ031326,Reaper,1651,1500,2500,per day,2025-09-17
EQ031327,Mulcher,1051,900,1600,per day,2025-09-17
EQ031328,Baler,2632,2000,3500,per day,2025-09-17
EQ031329,Pumpset,645,300,800,per day,2025-09-17
EQ031330,Reaper,2131,1500,2500,per day,2025-09-17
EQ031331,Leveller,1131,800,1500,per day,2025-09-17
EQ031332,Reaper,1768,1500,2500,per day,2025-09-17
EQ031333,Seed Drill,742,400,900,per day,2025-09-17
EQ031334,Cultivator,533,400,900,per day,2025-09-17
EQ031335,Leveller,905,800,1500,per day,2025-09-17
EQ031336,Tractor,1912,1000,2000,per day,2025-09-17
EQ031337,Disc Harrow,651,500,1000,per day,2025-09-17
EQ031338,Tractor,2000,1000,2000,per day,2025-09-17
EQ031339,Tractor,1822,1000,2000,per day,2025-09-17
EQ031340,Harvester,4444,3000,6000,per day,2025-09-17
EQ031341,Pumpset,300,300,800,per day,2025-09-17
EQ031342,Mulcher,1242,900,1600,per day,2025-09-17
EQ031343,Mulcher,1191,900,1600,per day,2025-09-17
EQ031344,Baler,2304,2000,3500,per day,2025-09-17
EQ031345,Power Tiller,1037,500,1200,per day,2025-09-17
EQ031346,Plough,477,300,800,per day,2025-09-17
EQ031347,Plough,493,300,800,per day,2025-09-17
EQ031348,Leveller,1049,800,1500,per day,2025-09-17
EQ031349,Weeder,468,250,600,per day,2025-09-17
EQ031350,Cultivator,642,400,900,per day,2025-09-17
EQ031351,Seed Drill,735,400,900,per day,2025-09-17
EQ031352,Mulcher,1183,900,1600,per day,2025-09-17
EQ031353,Plough,592,300,800,per day,2025-09-17
EQ031354,Mulcher,1234,900,1600,per day,2025-09-17
EQ031355,Thresher,859,600,1200,per day,2025-09-17
EQ031356,Power Tiller,758,500,1200,per day,2025-09-17
EQ031357,Weeder,381,250,600,per day,2025-09-17
EQ031358,Seed Drill,620,400,900,per day,2025-09-17
EQ031359,Tractor,1927,1000,2000,per day,2025-09-17
EQ031360,Leveller,1066,800,1500,per day,2025-09-17
EQ031361,Thresher,973,600,1200,per day,2025-09-17
EQ031362,Thresher,855,600,1200,per day,2025-09-17
EQ031363,Sprayer,287,200,500,per day,2025-09-17
EQ031364,Baler,2582,2000,3500,per day,2025-09-17
EQ031365,Cultivator,485,400,900,per day,2025-09-17
EQ031366,Leveller,895,800,1500,per day,2025-09-17
EQ031367,Rotavator,565,400,1000,per day,2025-09-17
EQ031368,Plough,514,300,800,per day,2025-09-17
EQ031369,Leveller,973,800,1500,per day,2025-09-17
EQ031370,Power Tiller,824,500,1200,per day,2025-09-17
EQ031371,Reaper,2182,1500,2500,per day,2025-09-17
EQ031372,Power Tiller,735,500,1200,per day,2025-09-17
EQ031373,Mulcher,1225,900,1600,per day,2025-09-17
EQ031374,Weeder,384,250,600,per day,2025-09-17
EQ031375,Pumpset,583,300,800,per day,2025-09-17
EQ031376,Baler,2847,2000,3500,per day,2025-09-17
EQ031377,Baler,2292,2000,3500,per day,2025-09-17
EQ031378,Disc Harrow,772,500,1000,per day,2025-09-17
EQ031379,Harvester,3245,3000,6000,per day,2025-09-17
EQ031380,Plough,552,300,800,per day,2025-09-17
EQ031381,Harvester,4077,3000,6000,per day,2025-09-17
EQ031382,Tractor,1620,1000,2000,per day,2025-09-17
EQ031383,Cultivator,510,400,900,per day,2025-09-17
EQ031384,Sprayer,322,200,500,per day,2025-09-17
EQ031385,Baler,2278,2000,3500,per day,2025-09-17
EQ031386,Seed Drill,746,400,900,per day,2025-09-17
EQ031387,Pumpset,504,300,800,per day,2025-09-17
EQ031388,Reaper,2024,1500,2500,per day,2025-09-17
EQ031389,Plough,501,300,800,per day,2025-09-17
EQ031390,Weeder,450,250,600,per day,2025-09-17
EQ031391,Reaper,2124,1500,2500,per day,2025-09-17
EQ031392,Tractor,1794,1000,2000,per day,2025-09-17
EQ031393,Seed Drill,599,400,900,per day,2025-09-17
EQ031394,Power Tiller,939,500,1200,per day,2025-09-17
EQ031395,Seed Drill,679,400,900,per day,2025-09-17
EQ031396,Leveller,984,800,1500,per day,2025-09-17
EQ031397,Tractor,1771,1000,2000,per day,2025-09-17
EQ031398,Reaper,2096,1500,2500,per day,2025-09-17
EQ031399,Sprayer,219,200,500,per day,2025-09-17
EQ031400,Sprayer,304,200,500,per day,2025-09-17
EQ031401,Power Tiller,848,500,1200,per day,2025-09-17
EQ031402,Reaper,2097,1500,2500,per day,2025-09-17
EQ031403,Weeder,445,250,600,per day,2025-09-17
EQ031404,Weeder,313,250,600,per day,2025-09-17
EQ031405,Harvester,5257,3000,6000,per day,2025-09-17
EQ031406,Seed Drill,620,400,900,per day,2025-09-17
EQ031407,Leveller,1002,800,1500,per day,2025-09-17
EQ031408,Disc Harrow,709,500,1000,per day,2025-09-17
EQ031409,Rotavator,649,400,1000,per day,2025-09-17
EQ031410,Disc Harrow,682,500,1000,per day,2025-09-17
EQ031411,Tractor,1697,1000,2000,per day,2025-09-17
EQ031412,Mulcher,1063,900,1600,per day,2025-09-17
EQ031413,Sprayer,243,200,500,per day,2025-09-17
EQ031414,Cultivator,579,400,900,per day,2025-09-17
EQ031415,Power Tiller,808,500,1200,per day,2025-09-17
EQ031416,Disc Harrow,636,500,1000,per day,2025-09-17
EQ031417,Tractor,1881,1000,2000,per day,2025-09-17
EQ031418,Mulcher,1141,900,1600,per day,2025-09-17
EQ031419,Pumpset,547,300,800,per day,2025-09-17
EQ031420,Baler,2709,2000,3500,per day,2025-09-17
EQ031421,Pumpset,561,300,800,per day,2025-09-17
EQ031422,Sprayer,275,200,500,per day,2025-09-17
EQ031423,Reaper,2235,1500,2500,per day,2025-09-17
EQ031424,Reaper,2240,1500,2500,per day,2025-09-17
EQ031425,Seed Drill,657,400,900,per day,2025-09-17
EQ031426,Seed Drill,577,400,900,per day,2025-09-17
EQ031427,Sprayer,242,200,500,per day,2025-09-17
EQ031428,Harvester,4439,3000,6000,per day,2025-09-17
EQ031429,Cultivator,588,400,900,per day,2025-09-17
EQ031430,Harvester,5316,3000,6000,per day,2025-09-17
EQ031431,Leveller,948,800,1500,per day,2025-09-17
EQ031432,Plough,462,300,800,per day,2025-09-17
EQ031433,Pumpset,521,300,800,per day,2025-09-17
EQ031434,Baler,2233,2000,3500,per day,2025-09-17
EQ031435,Cultivator,649,400,900,per day,2025-09-17
EQ031436,Reaper,2235,1500,2500,per day,2025-09-17
EQ031437,Cultivator,520,400,900,per day,2025-09-17
EQ031438,Harvester,4347,3000,6000,per day,2025-09-17
EQ031439,Tractor,1858,1000,2000,per day,2025-09-17
EQ031440,Leveller,1036,800,1500,per day,2025-09-17
EQ031441,Plough,419,300,800,per day,2025-09-17
EQ031442,Thresher,911,600,1200,per day,2025-09-17
EQ031443,Baler,2553,2000,3500,per day,2025-09-17
EQ031444,Baler,2309,2000,3500,per day,2025-09-17
EQ031445,Pumpset,609,300,800,per day,2025-09-17
EQ031446,Rotavator,717,400,1000,per day,2025-09-17
EQ031447,Cultivator,628,400,900,per day,2025-09-17
EQ031448,Disc Harrow,656,500,1000,per day,2025-09-17
EQ031449,Cultivator,606,400,900,per day,2025-09-17
EQ031450,Mulcher,1099,900,1600,per day,2025-09-17
EQ031451,Disc Harrow,689,500,1000,per day,2025-09-17
EQ031452,Plough,485,300,800,per day,2025-09-17
EQ031453,Mulcher,1110,900,1600,per day,2025-09-17
EQ031454,Seed Drill,618,400,900,per day,2025-09-17
EQ031455,Power Tiller,643,500,1200,per day,2025-09-17
EQ031456,Plough,371,300,800,per day,2025-09-17
EQ031457,Cultivator,597,400,900,per day,2025-09-17
EQ031458,Leveller,1040,800,1500,per day,2025-09-17
EQ031459,Leveller,843,800,1500,per day,2025-09-17
EQ031460,Disc Harrow,653,500,1000,per day,2025-09-17
EQ031461,Harvester,4478,3000,6000,per day,2025-09-17
EQ031462,Reaper,1927,1500,2500,per day,2025-09-17
EQ031463,Baler,3000,2000,3500,per day,2025-09-17
EQ031464,Plough,552,300,800,per day,2025-09-17
EQ031465,Baler,2511,2000,3500,per day,2025-09-17
EQ031466,Mulcher,1181,900,1600,per day,2025-09-17
EQ031467,Disc Harrow,680,500,1000,per day,2025-09-17
EQ031468,Power Tiller,957,500,1200,per day,2025-09-17
EQ031469,Pumpset,518,300,800,per day,2025-09-17
EQ031470,Rotavator,826,400,1000,per day,2025-09-17
EQ031471,Leveller,988,800,1500,per day,2025-09-17
EQ031472,Pumpset,546,300,800,per day,2025-09-17
EQ031473,Baler,2606,2000,3500,per day,2025-09-17
EQ031474,Weeder,350,250,600,per day,2025-09-17
EQ031475,Plough,481,300,800,per day,2025-09-17
EQ031476,Sprayer,200,200,500,per day,2025-09-17
EQ031477,Mulcher,1213,900,1600,per day,2025-09-17
EQ031478,Weeder,309,250,600,per day,2025-09-17
EQ031479,Rotavator,753,400,1000,per day,2025-09-17
EQ031480,Harvester,4398,3000,6000,per day,2025-09-17
EQ031481,Reaper,2084,1500,2500,per day,2025-09-17
EQ031482,Tractor,2000,1000,2000,per day,2025-09-17
EQ031483,Disc Harrow,617,500,1000,per day,2025-09-17
EQ031484,Sprayer,354,200,500,per day,2025-09-17
EQ031485,Reaper,1777,1500,2500,per day,2025-09-17
EQ031486,Harvester,5249,3000,6000,per day,2025-09-17
EQ031487,Baler,2205,2000,3500,per day,2025-09-17
EQ031488,Leveller,1080,800,1500,per day,2025-09-17
EQ031489,Cultivator,697,400,900,per day,2025-09-17
EQ031490,Tractor,1830,1000,2000,per day,2025-09-17
EQ031491,Mulcher,1079,900,1600,per day,2025-09-17
EQ031492,Plough,397,300,800,per day,2025-09-17
EQ031493,Reaper,2020,1500,2500,per day,2025-09-17
EQ031494,Harvester,4775,3000,6000,per day,2025-09-17
EQ031495,Cultivator,528,400,900,per day,2025-09-17
EQ031496,Rotavator,622,400,1000,per day,2025-09-17
EQ031497,Weeder,417,250,600,per day,2025-09-17
EQ031498,Pumpset,494,300,800,per day,2025-09-17
EQ031499,Weeder,354,250,600,per day,2025-09-17
EQ031500,Pumpset,556,300,800,per day,2025-09-17
EQ031501,Plough,561,300,800,per day,2025-09-17
EQ031502,Seed Drill,597,400,900,per day,2025-09-17
EQ031503,Thresher,797,600,1200,per day,2025-09-17
EQ031504,Sprayer,247,200,500,per day,2025-09-17
EQ031505,Weeder,408,250,600,per day,2025-09-17
EQ031506,Mulcher,1231,900,1600,per day,2025-09-17
EQ031507,Weeder,387,250,600,per day,2025-09-17
EQ031508,Power Tiller,895,500,1200,per day,2025-09-17
EQ031509,Sprayer,256,200,500,per day,2025-09-17
EQ031510,Reaper,1757,1500,2500,per day,2025-09-17
EQ031511,Disc Harrow,863,500,1000,per day,2025-09-17
EQ031512,Baler,2388,2000,3500,per day,2025-09-17
EQ031513,Mulcher,1244,900,1600,per day,2025-09-17
EQ031514,Power Tiller,851,500,1200,per day,2025-09-17
EQ031515,Baler,2535,2000,3500,per day,2025-09-17
EQ031516,Baler,2541,2000,3500,per day,2025-09-17
EQ031517,Power Tiller,525,500,1200,per day,2025-09-17
EQ031518,Plough,446,300,800,per day,2025-09-17
EQ031519,Pumpset,603,300,800,per day,2025-09-17
EQ031520,Power Tiller,768,500,1200,per day,2025-09-17
EQ031521,Harvester,4226,3000,6000,per day,2025-09-17
EQ031522,Weeder,388,250,600,per day,2025-09-17
EQ031523,Cultivator,649,400,900,per day,2025-09-17
EQ031524,Tractor,1598,1000,2000,per day,2025-09-17
EQ031525,Disc Harrow,697,500,1000,per day,2025-09-17
EQ031526,Harvester,4849,3000,6000,per day,2025-09-17
EQ031527,Weeder,405,250,600,per day,2025-09-17
EQ031528,Plough,462,300,800,per day,2025-09-17
EQ031529,Leveller,1103,800,1500,per day,2025-09-17
EQ031530,Reaper,2092,1500,2500,per day,2025-09-17
EQ031531,Sprayer,318,200,500,per day,2025-09-17
EQ031532,Baler,2511,2000,3500,per day,2025-09-17
EQ031533,Mulcher,1111,900,1600,per day,2025-09-17
EQ031534,Reaper,2092,1500,2500,per day,2025-09-17
EQ031535,Baler,2774,2000,3500,per day,2025-09-17
EQ031536,Harvester,4026,3000,6000,per day,2025-09-17
EQ031537,Cultivator,597,400,900,per day,2025-09-17
EQ031538,Power Tiller,702,500,1200,per day,2025-09-17
EQ031539,Thresher,613,600,1200,per day,2025-09-17
EQ031540,Mulcher,1060,900,1600,per day,2025-09-17
EQ031541,Reaper,2057,1500,2500,per day,2025-09-17
EQ031542,Tractor,2000,1000,2000,per day,2025-09-17
EQ031543,Reaper,2119,1500,2500,per day,2025-09-17
EQ031544,Seed Drill,714,400,900,per day,2025-09-17
EQ031545,Thresher,804,600,1200,per day,2025-09-17
EQ031546,Tractor,1814,1000,2000,per day,2025-09-17
EQ031547,Power Tiller,500,500,1200,per day,2025-09-17
EQ031548,Thresher,922,600,1200,per day,2025-09-17
EQ031549,Harvester,4657,3000,6000,per day,2025-09-17
EQ031550,Plough,399,300,800,per day,2025-09-17
EQ031551,Cultivator,453,400,900,per day,2025-09-17
EQ031552,Pumpset,377,300,800,per day,2025-09-17
EQ031553,Plough,517,300,800,per day,2025-09-17
EQ031554,Disc Harrow,842,500,1000,per day,2025-09-17
EQ031555,Weeder,546,250,600,per day,2025-09-17
EQ031556,Disc Harrow,516,500,1000,per day,2025-09-17
EQ031557,Reaper,1893,1500,2500,per day,2025-09-17
EQ031558,Cultivator,697,400,900,per day,2025-09-17
EQ031559,Rotavator,555,400,1000,per day,2025-09-17
EQ031560,Rotavator,724,400,1000,per day,2025-09-17
EQ031561,Plough,550,300,800,per day,2025-09-17
EQ031562,Plough,620,300,800,per day,2025-09-17
EQ031563,Pumpset,623,300,800,per day,2025-09-17
EQ031564,Power Tiller,761,500,1200,per day,2025-09-17
EQ031565,Rotavator,716,400,1000,per day,2025-09-17
EQ031566,Mulcher,1127,900,1600,per day,2025-09-17
EQ031567,Pumpset,527,300,800,per day,2025-09-17
EQ031568,Tractor,1887,1000,2000,per day,2025-09-17
EQ031569,Seed Drill,708,400,900,per day,2025-09-17
EQ031570,Reaper,1770,1500,2500,per day,2025-09-17
EQ031571,Power Tiller,850,500,1200,per day,2025-09-17
EQ031572,Thresher,838,600,1200,per day,2025-09-17
EQ031573,Thresher,873,600,1200,per day,2025-09-17
EQ031574,Cultivator,688,400,900,per day,2025-09-17
EQ031575,Disc Harrow,721,500,1000,per day,2025-09-17
EQ031576,Thresher,978,600,1200,per day,2025-09-17
EQ031577,Plough,653,300,800,per day,2025-09-17
EQ031578,Baler,2706,2000,3500,per day,2025-09-17
EQ031579,Leveller,1081,800,1500,per day,2025-09-17
EQ031580,Mulcher,1098,900,1600,per day,2025-09-17
EQ031581,Baler,2842,2000,3500,per day,2025-09-17
EQ031582,Mulcher,1207,900,1600,per day,2025-09-17
EQ031583,Tractor,1822,1000,2000,per day,2025-09-17
EQ031584,Plough,493,300,800,per day,2025-09-17
EQ031585,Sprayer,303,200,500,per day,2025-09-17
EQ031586,Reaper,2052,1500,2500,per day,2025-09-17
EQ031587,Disc Harrow,538,500,1000,per day,2025-09-17
EQ031588,Pumpset,644,300,800,per day,2025-09-17
EQ031589,Pumpset,558,300,800,per day,2025-09-17
EQ031590,Disc Harrow,797,500,1000,per day,2025-09-17
EQ031591,Mulcher,1114,900,1600,per day,2025-09-17
EQ031592,Tractor,1734,1000,2000,per day,2025-09-17
EQ031593,Baler,2664,2000,3500,per day,2025-09-17
EQ031594,Baler,2176,2000,3500,per day,2025-09-17
EQ031595,Thresher,973,600,1200,per day,2025-09-17
EQ031596,Sprayer,272,200,500,per day,2025-09-17
EQ031597,Power Tiller,733,500,1200,per day,2025-09-17
EQ031598,Rotavator,812,400,1000,per day,2025-09-17
EQ031599,Weeder,361,250,600,per day,2025-09-17
EQ031600,Sprayer,273,200,500,per day,2025-09-17
EQ031601,Harvester,4094,3000,6000,per day,2025-09-17
EQ031602,Weeder,344,250,600,per day,2025-09-17
EQ031603,Cultivator,446,400,900,per day,2025-09-17
EQ031604,Pumpset,546,300,800,per day,2025-09-17
EQ031605,Tractor,1769,1000,2000,per day,2025-09-17
EQ031606,Pumpset,422,300,800,per day,2025-09-17
EQ031607,Harvester,4479,3000,6000,per day,2025-09-17
EQ031608,Power Tiller,832,500,1200,per day,2025-09-17
EQ031609,Harvester,4039,3000,6000,per day,2025-09-17
EQ031610,Weeder,355,250,600,per day,2025-09-17
EQ031611,Reaper,1631,1500,2500,per day,2025-09-17
EQ031612,Baler,2942,2000,3500,per day,2025-09-17
EQ031613,Leveller,966,800,1500,per day,2025-09-17
EQ031614,Leveller,881,800,1500,per day,2025-09-17
EQ031615,Pumpset,375,300,800,per day,2025-09-17
EQ031616,Harvester,3652,3000,6000,per day,2025-09-17
EQ031617,Seed Drill,577,400,900,per day,2025-09-17
EQ031618,Harvester,4477,3000,6000,per day,2025-09-17
EQ031619,Cultivator,595,400,900,per day,2025-09-17
EQ031620,Cultivator,543,400,900,per day,2025-09-17
EQ031621,Tractor,1500,1000,2000,per day,2025-09-17
EQ031622,Cultivator,638,400,900,per day,2025-09-17
EQ031623,Plough,415,300,800,per day,2025-09-17
EQ031624,Baler,2182,2000,3500,per day,2025-09-17
EQ031625,Baler,2593,2000,3500,per day,2025-09-17
EQ031626,Sprayer,307,200,500,per day,2025-09-17
EQ031627,Plough,575,300,800,per day,2025-09-17
EQ031628,Cultivator,666,400,900,per day,2025-09-17
EQ031629,Cultivator,543,400,900,per day,2025-09-17
EQ031630,Baler,2994,2000,3500,per day,2025-09-17
EQ031631,Baler,2657,2000,3500,per day,2025-09-17
EQ031632,Mulcher,1190,900,1600,per day,2025-09-17
EQ031633,Rotavator,771,400,1000,per day,2025-09-17
EQ031634,Cultivator,487,400,900,per day,2025-09-17
EQ031635,Cultivator,599,400,900,per day,2025-09-17
EQ031636,Leveller,875,800,1500,per day,2025-09-17
EQ031637,Harvester,4967,3000,6000,per day,2025-09-17
EQ031638,Baler,2250,2000,3500,per day,2025-09-17
EQ031639,Harvester,4844,3000,6000,per day,2025-09-17
EQ031640,Power Tiller,582,500,1200,per day,2025-09-17
EQ031641,Weeder,447,250,600,per day,2025-09-17
EQ031642,Thresher,954,600,1200,per day,2025-09-17
EQ031643,Seed Drill,664,400,900,per day,2025-09-17
EQ031644,Seed Drill,660,400,900,per day,2025-09-17
EQ031645,Disc Harrow,832,500,1000,per day,2025-09-17
EQ031646,Rotavator,669,400,1000,per day,2025-09-17
EQ031647,Baler,2379,2000,3500,per day,2025-09-17
EQ031648,Thresher,880,600,1200,per day,2025-09-17
EQ031649,Power Tiller,681,500,1200,per day,2025-09-17
EQ031650,Tractor,1765,1000,2000,per day,2025-09-17
EQ031651,Seed Drill,746,400,900,per day,2025-09-17
EQ031652,Weeder,572,250,600,per day,2025-09-17
EQ031653,Weeder,389,250,600,per day,2025-09-17
EQ031654,Leveller,975,800,1500,per day,2025-09-17
EQ031655,Leveller,976,800,1500,per day,2025-09-17
EQ031656,Cultivator,572,400,900,per day,2025-09-17
EQ031657,Cultivator,597,400,900,per day,2025-09-17
EQ031658,Seed Drill,791,400,900,per day,2025-09-17
EQ031659,Seed Drill,766,400,900,per day,2025-09-17
EQ031660,Power Tiller,913,500,1200,per day,2025-09-17
