equipment_id,equipment_type,rental_price_per_day,min_rental_price,max_rental_price,unit,snapshot_date,Condition,Adjusted_Rental_Price
EQ026145,Baler,2214,2000,3500,per day,2025-09-17,Good,2214.0
EQ026146,Disc Harrow,696,500,1000,per day,2025-09-17,Good,696.0
EQ026147,Sprayer,213,200,500,per day,2025-09-17,Good,213.0
EQ026148,Harvester,5235,3000,6000,per day,2025-09-17,Good,5235.0
EQ026149,Mulcher,1170,900,1600,per day,2025-09-17,Good,1170.0
EQ026150,Harvester,4741,3000,6000,per day,2025-09-17,Good,4741.0
EQ026151,Reaper,2068,1500,2500,per day,2025-09-17,Needs Repair,1447.6
EQ026152,Weeder,521,250,600,per day,2025-09-17,Good,521.0
EQ026153,Plough,554,300,800,per day,2025-09-17,Good,554.0
EQ026154,Plough,330,300,800,per day,2025-09-17,Good,330.0
EQ026155,Power Tiller,856,500,1200,per day,2025-09-17,Good,856.0
EQ026156,Weeder,467,250,600,per day,2025-09-17,Good,467.0
EQ026157,Power Tiller,892,500,1200,per day,2025-09-17,Needs Repair,624.4
EQ026158,Thresher,800,600,1200,per day,2025-09-17,Good,800.0
EQ026159,Harvester,4134,3000,6000,per day,2025-09-17,Needs Repair,2893.8
EQ026160,Tractor,1855,1000,2000,per day,2025-09-17,Good,1855.0
EQ026161,Tractor,1846,1000,2000,per day,2025-09-17,Good,1846.0
EQ026162,Pumpset,592,300,800,per day,2025-09-17,Good,592.0
EQ026163,Rotavator,788,400,1000,per day,2025-09-17,Good,788.0
EQ026164,Plough,539,300,800,per day,2025-09-17,Good,539.0
EQ026165,Seed Drill,830,400,900,per day,2025-09-17,Good,830.0
EQ026166,Reaper,2374,1500,2500,per day,2025-09-17,Good,2374.0
EQ026167,Leveller,1016,800,1500,per day,2025-09-17,Needs Repair,711.2
EQ026168,Thresher,688,600,1200,per day,2025-09-17,Good,688.0
EQ026169,Mulcher,1161,900,1600,per day,2025-09-17,Good,1161.0
EQ026170,Mulcher,1298,900,1600,per day,2025-09-17,Good,1298.0
EQ026171,Weeder,421,250,600,per day,2025-09-17,Good,421.0
EQ026172,Plough,482,300,800,per day,2025-09-17,Good,482.0
EQ026173,Power Tiller,899,500,1200,per day,2025-09-17,Good,899.0
EQ026174,Mulcher,1197,900,1600,per day,2025-09-17,Good,1197.0
EQ026175,Cultivator,556,400,900,per day,2025-09-17,Good,556.0
EQ026176,Cultivator,615,400,900,per day,2025-09-17,Needs Repair,430.5
EQ026177,Cultivator,411,400,900,per day,2025-09-17,Needs Repair,287.7
EQ026178,Seed Drill,634,400,900,per day,2025-09-17,Good,634.0
EQ026179,Sprayer,334,200,500,per day,2025-09-17,Good,334.0
EQ026180,Sprayer,297,200,500,per day,2025-09-17,Needs Repair,207.9
EQ026181,Thresher,850,600,1200,per day,2025-09-17,Good,850.0
EQ026182,Tractor,1627,1000,2000,per day,2025-09-17,Good,1627.0
EQ026183,Harvester,4473,3000,6000,per day,2025-09-17,Needs Repair,3131.1
EQ026184,Power Tiller,798,500,1200,per day,2025-09-17,Good,798.0
EQ026185,Power Tiller,865,500,1200,per day,2025-09-17,Needs Repair,605.5
EQ026186,Rotavator,600,400,1000,per day,2025-09-17,Good,600.0
EQ026187,Thresher,908,600,1200,per day,2025-09-17,Good,908.0
EQ026188,Cultivator,484,400,900,per day,2025-09-17,Good,484.0
EQ026189,Reaper,2141,1500,2500,per day,2025-09-17,Needs Repair,1498.7
EQ026190,Weeder,324,250,600,per day,2025-09-17,Good,324.0
EQ026191,Seed Drill,639,400,900,per day,2025-09-17,Good,639.0
EQ026192,Baler,2464,2000,3500,per day,2025-09-17,Needs Repair,1724.8
EQ026193,Pumpset,565,300,800,per day,2025-09-17,Needs Repair,395.5
EQ026194,Harvester,4153,3000,6000,per day,2025-09-17,Needs Repair,2907.1
EQ026195,Pumpset,540,300,800,per day,2025-09-17,Good,540.0
EQ026196,Reaper,1946,1500,2500,per day,2025-09-17,Needs Repair,1362.2
EQ026197,Power Tiller,720,500,1200,per day,2025-09-17,Good,720.0
EQ026198,Cultivator,663,400,900,per day,2025-09-17,Good,663.0
EQ026199,Disc Harrow,653,500,1000,per day,2025-09-17,Needs Repair,457.1
EQ026200,Leveller,1223,800,1500,per day,2025-09-17,Good,1223.0
EQ026201,Reaper,1944,1500,2500,per day,2025-09-17,Good,1944.0
EQ026202,Tractor,1486,1000,2000,per day,2025-09-17,Good,1486.0
EQ026203,Plough,333,300,800,per day,2025-09-17,Needs Repair,233.1
EQ026204,Thresher,855,600,1200,per day,2025-09-17,Good,855.0
EQ026205,Thresher,910,600,1200,per day,2025-09-17,Good,910.0
EQ026206,Thresher,793,600,1200,per day,2025-09-17,Good,793.0
EQ026207,Power Tiller,905,500,1200,per day,2025-09-17,Good,905.0
EQ026208,Power Tiller,672,500,1200,per day,2025-09-17,Needs Repair,470.4
EQ026209,Mulcher,1324,900,1600,per day,2025-09-17,Good,1324.0
EQ026210,Baler,2645,2000,3500,per day,2025-09-17,Good,2645.0
EQ026211,Reaper,1784,1500,2500,per day,2025-09-17,Needs Repair,1248.8
EQ026212,Harvester,4386,3000,6000,per day,2025-09-17,Good,4386.0
EQ026213,Sprayer,344,200,500,per day,2025-09-17,Good,344.0
EQ026214,Weeder,310,250,600,per day,2025-09-17,Good,310.0
EQ026215,Seed Drill,686,400,900,per day,2025-09-17,Needs Repair,480.2
EQ026216,Reaper,2093,1500,2500,per day,2025-09-17,Good,2093.0
EQ026217,Disc Harrow,647,500,1000,per day,2025-09-17,Good,647.0
EQ026218,Seed Drill,683,400,900,per day,2025-09-17,Good,683.0
EQ026219,Disc Harrow,760,500,1000,per day,2025-09-17,Good,760.0
EQ026220,Harvester,5003,3000,6000,per day,2025-09-17,Needs Repair,3502.1
EQ026221,Plough,558,300,800,per day,2025-09-17,Needs Repair,390.6
EQ026222,Seed Drill,725,400,900,per day,2025-09-17,Good,725.0
EQ026223,Mulcher,1024,900,1600,per day,2025-09-17,Good,1024.0
EQ026224,Harvester,4661,3000,6000,per day,2025-09-17,Needs Repair,3262.7
EQ026225,Baler,2096,2000,3500,per day,2025-09-17,Good,2096.0
EQ026226,Leveller,908,800,1500,per day,2025-09-17,Good,908.0
EQ026227,Sprayer,372,200,500,per day,2025-09-17,Needs Repair,260.4
EQ026228,Leveller,1043,800,1500,per day,2025-09-17,Good,1043.0
EQ026229,Mulcher,1166,900,1600,per day,2025-09-17,Good,1166.0
EQ026230,Mulcher,1099,900,1600,per day,2025-09-17,Good,1099.0
EQ026231,Thresher,939,600,1200,per day,2025-09-17,Needs Repair,657.3
EQ026232,Weeder,389,250,600,per day,2025-09-17,Good,389.0
EQ026233,Seed Drill,533,400,900,per day,2025-09-17,Needs Repair,373.1
EQ026234,Sprayer,286,200,500,per day,2025-09-17,Needs Repair,200.2
EQ026235,Baler,2384,2000,3500,per day,2025-09-17,Needs Repair,1668.8
EQ026236,Pumpset,486,300,800,per day,2025-09-17,Needs Repair,340.2
EQ026237,Plough,535,300,800,per day,2025-09-17,Good,535.0
EQ026238,Baler,2420,2000,3500,per day,2025-09-17,Needs Repair,1694.0
EQ026239,Thresher,835,600,1200,per day,2025-09-17,Good,835.0
EQ026240,Reaper,1999,1500,2500,per day,2025-09-17,Needs Repair,1399.3
EQ026241,Disc Harrow,803,500,1000,per day,2025-09-17,Good,803.0
EQ026242,Harvester,4524,3000,6000,per day,2025-09-17,Good,4524.0
EQ026243,Weeder,332,250,600,per day,2025-09-17,Good,332.0
EQ026244,Leveller,1039,800,1500,per day,2025-09-17,Needs Repair,727.3
EQ026245,Tractor,1614,1000,2000,per day,2025-09-17,Good,1614.0
EQ026246,Pumpset,629,300,800,per day,2025-09-17,Good,629.0
EQ026247,Sprayer,241,200,500,per day,2025-09-17,Needs Repair,168.7
EQ026248,Thresher,882,600,1200,per day,2025-09-17,Good,882.0
EQ026249,Reaper,1903,1500,2500,per day,2025-09-17,Good,1903.0
EQ026250,Seed Drill,612,400,900,per day,2025-09-17,Good,612.0
EQ026251,Sprayer,343,200,500,per day,2025-09-17,Good,343.0
EQ026252,Disc Harrow,650,500,1000,per day,2025-09-17,Good,650.0
EQ026253,Rotavator,612,400,1000,per day,2025-09-17,Needs Repair,428.4
EQ026254,Disc Harrow,518,500,1000,per day,2025-09-17,Good,518.0
EQ026255,Power Tiller,840,500,1200,per day,2025-09-17,Good,840.0
EQ026256,Cultivator,744,400,900,per day,2025-09-17,Good,744.0
EQ026257,Harvester,4099,3000,6000,per day,2025-09-17,Needs Repair,2869.3
EQ026258,Reaper,2031,1500,2500,per day,2025-09-17,Good,2031.0
EQ026259,Mulcher,1247,900,1600,per day,2025-09-17,Good,1247.0
EQ026260,Cultivator,668,400,900,per day,2025-09-17,Good,668.0
EQ026261,Reaper,2001,1500,2500,per day,2025-09-17,Needs Repair,1400.7
EQ026262,Harvester,4998,3000,6000,per day,2025-09-17,Needs Repair,3498.6
EQ026263,Plough,477,300,800,per day,2025-09-17,Good,477.0
EQ026264,Mulcher,1031,900,1600,per day,2025-09-17,Good,1031.0
EQ026265,Reaper,2058,1500,2500,per day,2025-09-17,Good,2058.0
EQ026266,Weeder,377,250,600,per day,2025-09-17,Good,377.0
EQ026267,Power Tiller,813,500,1200,per day,2025-09-17,Good,813.0
EQ026268,Thresher,699,600,1200,per day,2025-09-17,Good,699.0
EQ026269,Plough,504,300,800,per day,2025-09-17,Good,504.0
EQ026270,Pumpset,411,300,800,per day,2025-09-17,Needs Repair,287.7
EQ026271,Reaper,1613,1500,2500,per day,2025-09-17,Good,1613.0
EQ026272,Seed Drill,790,400,900,per day,2025-09-17,Good,790.0
EQ026273,Plough,566,300,800,per day,2025-09-17,Good,566.0
EQ026274,Cultivator,590,400,900,per day,2025-09-17,Good,590.0
EQ026275,Reaper,1834,1500,2500,per day,2025-09-17,Good,1834.0
EQ026276,Baler,2526,2000,3500,per day,2025-09-17,Good,2526.0
EQ026277,Leveller,970,800,1500,per day,2025-09-17,Needs Repair,679.0
EQ026278,Weeder,349,250,600,per day,2025-09-17,Needs Repair,244.3
EQ026279,Harvester,4018,3000,6000,per day,2025-09-17,Needs Repair,2812.6
EQ026280,Power Tiller,980,500,1200,per day,2025-09-17,Good,980.0
EQ026281,Leveller,1024,800,1500,per day,2025-09-17,Needs Repair,716.8
EQ026282,Baler,2021,2000,3500,per day,2025-09-17,Good,2021.0
EQ026283,Seed Drill,736,400,900,per day,2025-09-17,Good,736.0
EQ026284,Pumpset,411,300,800,per day,2025-09-17,Good,411.0
EQ026285,Power Tiller,636,500,1200,per day,2025-09-17,Good,636.0
EQ026286,Thresher,924,600,1200,per day,2025-09-17,Needs Repair,646.8
EQ026287,Plough,491,300,800,per day,2025-09-17,Good,491.0
EQ026288,Seed Drill,733,400,900,per day,2025-09-17,Good,733.0
EQ026289,Plough,539,300,800,per day,2025-09-17,Good,539.0
EQ026290,Cultivator,670,400,900,per day,2025-09-17,Needs Repair,469.0
EQ026291,Mulcher,986,900,1600,per day,2025-09-17,Needs Repair,690.2
EQ026292,Harvester,4138,3000,6000,per day,2025-09-17,Good,4138.0
EQ026293,Pumpset,512,300,800,per day,2025-09-17,Good,512.0
EQ026294,Pumpset,439,300,800,per day,2025-09-17,Needs Repair,307.3
EQ026295,Weeder,528,250,600,per day,2025-09-17,Good,528.0
EQ026296,Power Tiller,878,500,1200,per day,2025-09-17,Good,878.0
EQ026297,Harvester,4776,3000,6000,per day,2025-09-17,Good,4776.0
EQ026298,Seed Drill,614,400,900,per day,2025-09-17,Good,614.0
EQ026299,Reaper,1500,1500,2500,per day,2025-09-17,Good,1500.0
EQ026300,Plough,509,300,800,per day,2025-09-17,Good,509.0
EQ026301,Sprayer,373,200,500,per day,2025-09-17,Good,373.0
EQ026302,Thresher,939,600,1200,per day,2025-09-17,Needs Repair,657.3
EQ026303,Pumpset,573,300,800,per day,2025-09-17,Good,573.0
EQ026304,Sprayer,330,200,500,per day,2025-09-17,Good,330.0
EQ026305,Plough,382,300,800,per day,2025-09-17,Good,382.0
EQ026306,Tractor,2000,1000,2000,per day,2025-09-17,Good,2000.0
EQ026307,Baler,2666,2000,3500,per day,2025-09-17,Good,2666.0
EQ026308,Weeder,309,250,600,per day,2025-09-17,Needs Repair,216.3
EQ026309,Pumpset,379,300,800,per day,2025-09-17,Good,379.0
EQ026310,Thresher,931,600,1200,per day,2025-09-17,Good,931.0
EQ026311,Cultivator,453,400,900,per day,2025-09-17,Good,453.0
EQ026312,Mulcher,1201,900,1600,per day,2025-09-17,Good,1201.0
EQ026313,Thresher,1156,600,1200,per day,2025-09-17,Needs Repair,809.2
EQ026314,Reaper,1702,1500,2500,per day,2025-09-17,Good,1702.0
EQ026315,Weeder,325,250,600,per day,2025-09-17,Needs Repair,227.5
EQ026316,Thresher,1072,600,1200,per day,2025-09-17,Needs Repair,750.4
EQ026317,Thresher,900,600,1200,per day,2025-09-17,Good,900.0
EQ026318,Rotavator,755,400,1000,per day,2025-09-17,Good,755.0
EQ026319,Sprayer,381,200,500,per day,2025-09-17,Good,381.0
EQ026320,Rotavator,777,400,1000,per day,2025-09-17,Needs Repair,543.9
EQ026321,Sprayer,234,200,500,per day,2025-09-17,Good,234.0
EQ026322,Seed Drill,758,400,900,per day,2025-09-17,Good,758.0
EQ026323,Power Tiller,853,500,1200,per day,2025-09-17,Good,853.0
EQ026324,Tractor,1834,1000,2000,per day,2025-09-17,Good,1834.0
EQ026325,Pumpset,539,300,800,per day,2025-09-17,Needs Repair,377.3
EQ026326,Sprayer,281,200,500,per day,2025-09-17,Good,281.0
EQ026327,Baler,2391,2000,3500,per day,2025-09-17,Good,2391.0
EQ026328,Reaper,1935,1500,2500,per day,2025-09-17,Good,1935.0
EQ026329,Thresher,716,600,1200,per day,2025-09-17,Good,716.0
EQ026330,Weeder,418,250,600,per day,2025-09-17,Good,418.0
EQ026331,Plough,593,300,800,per day,2025-09-17,Good,593.0
EQ026332,Leveller,1027,800,1500,per day,2025-09-17,Good,1027.0
EQ026333,Sprayer,301,200,500,per day,2025-09-17,Good,301.0
EQ026334,Plough,364,300,800,per day,2025-09-17,Good,364.0
EQ026335,Rotavator,611,400,1000,per day,2025-09-17,Good,611.0
EQ026336,Tractor,2000,1000,2000,per day,2025-09-17,Needs Repair,1400.0
EQ026337,Sprayer,362,200,500,per day,2025-09-17,Needs Repair,253.4
EQ026338,Rotavator,573,400,1000,per day,2025-09-17,Good,573.0
EQ026339,Reaper,1894,1500,2500,per day,2025-09-17,Good,1894.0
EQ026340,Pumpset,601,300,800,per day,2025-09-17,Needs Repair,420.7
EQ026341,Rotavator,566,400,1000,per day,2025-09-17,Good,566.0
EQ026342,Disc Harrow,779,500,1000,per day,2025-09-17,Needs Repair,545.3
EQ026343,Tractor,1848,1000,2000,per day,2025-09-17,Needs Repair,1293.6
EQ026344,Plough,341,300,800,per day,2025-09-17,Good,341.0
EQ026345,Harvester,5012,3000,6000,per day,2025-09-17,Good,5012.0
EQ026346,Rotavator,806,400,1000,per day,2025-09-17,Good,806.0
EQ026347,Weeder,339,250,600,per day,2025-09-17,Good,339.0
EQ026348,Rotavator,795,400,1000,per day,2025-09-17,Needs Repair,556.5
EQ026349,Seed Drill,655,400,900,per day,2025-09-17,Needs Repair,458.5
EQ026350,Leveller,1085,800,1500,per day,2025-09-17,Good,1085.0
EQ026351,Power Tiller,737,500,1200,per day,2025-09-17,Good,737.0
EQ026352,Mulcher,1272,900,1600,per day,2025-09-17,Good,1272.0
EQ026353,Cultivator,539,400,900,per day,2025-09-17,Good,539.0
EQ026354,Plough,409,300,800,per day,2025-09-17,Good,409.0
EQ026355,Leveller,995,800,1500,per day,2025-09-17,Needs Repair,696.5
EQ026356,Thresher,924,600,1200,per day,2025-09-17,Good,924.0
EQ026357,Harvester,3735,3000,6000,per day,2025-09-17,Good,3735.0
EQ026358,Mulcher,984,900,1600,per day,2025-09-17,Good,984.0
EQ026359,Disc Harrow,735,500,1000,per day,2025-09-17,Good,735.0
EQ026360,Harvester,4833,3000,6000,per day,2025-09-17,Good,4833.0
EQ026361,Weeder,419,250,600,per day,2025-09-17,Good,419.0
EQ026362,Harvester,4153,3000,6000,per day,2025-09-17,Good,4153.0
EQ026363,Disc Harrow,699,500,1000,per day,2025-09-17,Needs Repair,489.3
EQ026364,Power Tiller,794,500,1200,per day,2025-09-17,Good,794.0
EQ026365,Baler,2600,2000,3500,per day,2025-09-17,Good,2600.0
EQ026366,Thresher,1018,600,1200,per day,2025-09-17,Needs Repair,712.6
EQ026367,Tractor,1808,1000,2000,per day,2025-09-17,Needs Repair,1265.6
EQ026368,Baler,2398,2000,3500,per day,2025-09-17,Good,2398.0
EQ026369,Weeder,309,250,600,per day,2025-09-17,Good,309.0
EQ026370,Seed Drill,688,400,900,per day,2025-09-17,Needs Repair,481.6
EQ026371,Weeder,425,250,600,per day,2025-09-17,Good,425.0
EQ026372,Cultivator,544,400,900,per day,2025-09-17,Good,544.0
EQ026373,Pumpset,483,300,800,per day,2025-09-17,Good,483.0
EQ026374,Weeder,330,250,600,per day,2025-09-17,Good,330.0
EQ026375,Leveller,1038,800,1500,per day,2025-09-17,Good,1038.0
EQ026376,Reaper,1863,1500,2500,per day,2025-09-17,Good,1863.0
EQ026377,Mulcher,1356,900,1600,per day,2025-09-17,Needs Repair,949.2
EQ026378,Leveller,1000,800,1500,per day,2025-09-17,Needs Repair,700.0
EQ026379,Leveller,1022,800,1500,per day,2025-09-17,Needs Repair,715.4
EQ026380,Disc Harrow,754,500,1000,per day,2025-09-17,Good,754.0
EQ026381,Tractor,1846,1000,2000,per day,2025-09-17,Good,1846.0
EQ026382,Pumpset,525,300,800,per day,2025-09-17,Needs Repair,367.5
EQ026383,Sprayer,304,200,500,per day,2025-09-17,Good,304.0
EQ026384,Mulcher,1147,900,1600,per day,2025-09-17,Good,1147.0
EQ026385,Harvester,4994,3000,6000,per day,2025-09-17,Good,4994.0
EQ026386,Pumpset,545,300,800,per day,2025-09-17,Good,545.0
EQ026387,Mulcher,1332,900,1600,per day,2025-09-17,Good,1332.0
EQ026388,Seed Drill,704,400,900,per day,2025-09-17,Good,704.0
EQ026389,Seed Drill,651,400,900,per day,2025-09-17,Needs Repair,455.7
EQ026390,Mulcher,1264,900,1600,per day,2025-09-17,Good,1264.0
EQ026391,Mulcher,1166,900,1600,per day,2025-09-17,Needs Repair,816.2
EQ026392,Rotavator,717,400,1000,per day,2025-09-17,Needs Repair,501.9
EQ026393,Rotavator,687,400,1000,per day,2025-09-17,Good,687.0
EQ026394,Cultivator,605,400,900,per day,2025-09-17,Needs Repair,423.5
EQ026395,Disc Harrow,644,500,1000,per day,2025-09-17,Good,644.0
EQ026396,Seed Drill,819,400,900,per day,2025-09-17,Good,819.0
EQ026397,Harvester,4789,3000,6000,per day,2025-09-17,Good,4789.0
EQ026398,Mulcher,1317,900,1600,per day,2025-09-17,Good,1317.0
EQ026399,Seed Drill,657,400,900,per day,2025-09-17,Good,657.0
EQ026400,Disc Harrow,724,500,1000,per day,2025-09-17,Good,724.0
EQ026401,Plough,532,300,800,per day,2025-09-17,Good,532.0
EQ026402,Sprayer,332,200,500,per day,2025-09-17,Good,332.0
EQ026403,Sprayer,292,200,500,per day,2025-09-17,Good,292.0
EQ026404,Sprayer,405,200,500,per day,2025-09-17,Good,405.0
EQ026405,Seed Drill,696,400,900,per day,2025-09-17,Good,696.0
EQ026406,Plough,540,300,800,per day,2025-09-17,Needs Repair,378.0
EQ026407,Seed Drill,554,400,900,per day,2025-09-17,Good,554.0
EQ026408,Weeder,532,250,600,per day,2025-09-17,Needs Repair,372.4
EQ026409,Pumpset,336,300,800,per day,2025-09-17,Good,336.0
EQ026410,Baler,2454,2000,3500,per day,2025-09-17,Good,2454.0
EQ026411,Pumpset,731,300,800,per day,2025-09-17,Good,731.0
EQ026412,Tractor,1785,1000,2000,per day,2025-09-17,Good,1785.0
EQ026413,Power Tiller,785,500,1200,per day,2025-09-17,Needs Repair,549.5
EQ026414,Harvester,4784,3000,6000,per day,2025-09-17,Good,4784.0
EQ026415,Plough,504,300,800,per day,2025-09-17,Good,504.0
EQ026416,Sprayer,226,200,500,per day,2025-09-17,Good,226.0
EQ026417,Tractor,1606,1000,2000,per day,2025-09-17,Good,1606.0
EQ026418,Weeder,447,250,600,per day,2025-09-17,Needs Repair,312.9
EQ026419,Rotavator,579,400,1000,per day,2025-09-17,Good,579.0
EQ026420,Cultivator,514,400,900,per day,2025-09-17,Needs Repair,359.8
EQ026421,Baler,2263,2000,3500,per day,2025-09-17,Good,2263.0
EQ026422,Tractor,1463,1000,2000,per day,2025-09-17,Good,1463.0
EQ026423,Seed Drill,730,400,900,per day,2025-09-17,Good,730.0
EQ026424,Reaper,2274,1500,2500,per day,2025-09-17,Good,2274.0
EQ026425,Rotavator,820,400,1000,per day,2025-09-17,Needs Repair,574.0
EQ026426,Thresher,761,600,1200,per day,2025-09-17,Good,761.0
EQ026427,Harvester,3630,3000,6000,per day,2025-09-17,Good,3630.0
EQ026428,Mulcher,933,900,1600,per day,2025-09-17,Needs Repair,653.1
EQ026429,Mulcher,1152,900,1600,per day,2025-09-17,Good,1152.0
EQ026430,Disc Harrow,636,500,1000,per day,2025-09-17,Good,636.0
EQ026431,Disc Harrow,788,500,1000,per day,2025-09-17,Good,788.0
EQ026432,Mulcher,1295,900,1600,per day,2025-09-17,Good,1295.0
EQ026433,Reaper,1909,1500,2500,per day,2025-09-17,Good,1909.0
EQ026434,Sprayer,344,200,500,per day,2025-09-17,Good,344.0
EQ026435,Baler,2383,2000,3500,per day,2025-09-17,Needs Repair,1668.1
EQ026436,Disc Harrow,718,500,1000,per day,2025-09-17,Good,718.0
EQ026437,Seed Drill,528,400,900,per day,2025-09-17,Needs Repair,369.6
EQ026438,Harvester,4394,3000,6000,per day,2025-09-17,Good,4394.0
EQ026439,Power Tiller,839,500,1200,per day,2025-09-17,Good,839.0
EQ026440,Disc Harrow,797,500,1000,per day,2025-09-17,Needs Repair,557.9
EQ026441,Tractor,1660,1000,2000,per day,2025-09-17,Needs Repair,1162.0
EQ026442,Leveller,1028,800,1500,per day,2025-09-17,Good,1028.0
EQ026443,Power Tiller,943,500,1200,per day,2025-09-17,Good,943.0
EQ026444,Harvester,3055,3000,6000,per day,2025-09-17,Needs Repair,2138.5
EQ026445,Sprayer,340,200,500,per day,2025-09-17,Needs Repair,238.0
EQ026446,Thresher,900,600,1200,per day,2025-09-17,Needs Repair,630.0
EQ026447,Baler,2990,2000,3500,per day,2025-09-17,Good,2990.0
EQ026448,Harvester,5603,3000,6000,per day,2025-09-17,Good,5603.0
EQ026449,Power Tiller,776,500,1200,per day,2025-09-17,Good,776.0
EQ026450,Power Tiller,655,500,1200,per day,2025-09-17,Needs Repair,458.5
EQ026451,Leveller,1088,800,1500,per day,2025-09-17,Good,1088.0
EQ026452,Weeder,415,250,600,per day,2025-09-17,Good,415.0
EQ026453,Seed Drill,560,400,900,per day,2025-09-17,Needs Repair,392.0
EQ026454,Power Tiller,647,500,1200,per day,2025-09-17,Good,647.0
EQ026455,Plough,649,300,800,per day,2025-09-17,Needs Repair,454.3
EQ026456,Thresher,882,600,1200,per day,2025-09-17,Good,882.0
EQ026457,Power Tiller,719,500,1200,per day,2025-09-17,Good,719.0
EQ026458,Disc Harrow,740,500,1000,per day,2025-09-17,Good,740.0
EQ026459,Mulcher,1085,900,1600,per day,2025-09-17,Good,1085.0
EQ026460,Cultivator,630,400,900,per day,2025-09-17,Good,630.0
EQ026461,Leveller,1070,800,1500,per day,2025-09-17,Good,1070.0
EQ026462,Weeder,359,250,600,per day,2025-09-17,Good,359.0
EQ026463,Sprayer,303,200,500,per day,2025-09-17,Needs Repair,212.1
EQ026464,Leveller,1003,800,1500,per day,2025-09-17,Good,1003.0
EQ026465,Cultivator,655,400,900,per day,2025-09-17,Good,655.0
EQ026466,Rotavator,753,400,1000,per day,2025-09-17,Good,753.0
EQ026467,Weeder,334,250,600,per day,2025-09-17,Good,334.0
EQ026468,Rotavator,590,400,1000,per day,2025-09-17,Needs Repair,413.0
EQ026469,Rotavator,693,400,1000,per day,2025-09-17,Good,693.0
EQ026470,Seed Drill,675,400,900,per day,2025-09-17,Good,675.0
EQ026471,Tractor,1839,1000,2000,per day,2025-09-17,Needs Repair,1287.3
EQ026472,Mulcher,1212,900,1600,per day,2025-09-17,Good,1212.0
EQ026473,Weeder,354,250,600,per day,2025-09-17,Good,354.0
EQ026474,Plough,610,300,800,per day,2025-09-17,Needs Repair,427.0
EQ026475,Baler,2535,2000,3500,per day,2025-09-17,Needs Repair,1774.5
EQ026476,Seed Drill,746,400,900,per day,2025-09-17,Good,746.0
